id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
654155986421436797,https://www.airbnb.com/rooms/654155986421436797,20241229042402,2024-12-29,city scrape,Glamping Cabin,"You won’t forget the peaceful surroundings of this rustic destination. Set back in our hidden gem campground, completely enclosed with a cedar fence.  This glamping cabin will sleep 4 adults or 2 adults & 4 children comfortably with 1 set of double bunks & 1 set of single bunks.  Step out onto the deck to your hot tub, kitchenette and your full 3 piece bathroom.  In the evenings you can enjoy a fire out back (don't forget the Smore & Spider dog supplies) or just simply relax in the hot tub.","We are located in rural West River, NB, just 12kms outside of Fundy National Park and Alma, NB, minutes away from beaches, and a short drive to the newly opened Fundy Parkway, Cape Enrage and Hopewell Rocks.  If you're a foodie....... you will be in the right place, Alma has several of the best restaurants you will find!",https://a0.muscache.com/pictures/miso/Hosting-654155986421436797/original/36920b4d-a267-454c-8a05-66a813dd9aef.jpeg,237084613,https://www.airbnb.com/users/show/237084613,Melissa,2019-01-16,"Smiths Creek, Canada",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/69924d26-2545-411c-a387-545e8efeafd5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/69924d26-2545-411c-a387-545e8efeafd5.jpg?aki_policy=profile_x_medium,,4,6,"['email', 'phone']",t,t,Neighborhood highlights,Harvey,Albert,45.646206,-64.83723119999999,Entire place,Entire home/apt,6,1.0,1 bath,1.0,4.0,"[""Private hot tub"", ""Cooking basics"", ""Kitchen"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hair dryer"", ""Mini fridge"", ""Coffee maker"", ""Wine glasses"", ""Hot water"", ""Portable fans"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Outdoor dining area"", ""Dining table"", ""Free driveway parking on premises \u2013 1 space"", ""Gas stove"", ""Smoke alarm"", ""Dishes and silverware"", ""Fire pit"", ""Hot water kettle"", ""Toaster"", ""Pets allowed"", ""High chair - available upon request"", ""BBQ grill: gas"", ""Heating"", ""Fire extinguisher"", ""Refrigerator"", ""Propane camp stove oven"", ""Carbon monoxide alarm""]",$168.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,143,2024-12-29,33,16,0,2022-07-02,2024-09-02,4.97,4.94,4.97,5.0,5.0,4.97,4.88,,f,4,4,0,0,1.09
654299099461357553,https://www.airbnb.com/rooms/654299099461357553,20241229042402,2024-12-29,city scrape,3bedroom cottage beside prestigious Aboiteau Beach,"What You will Love:<br />-Comfortable Decor<br />-fully equipped kitchen<br />-Two full Bathrooms <br />- 5 min walk to beach<br />- Walking trails <br />-Peaceful Cul-de-sac location<br />-Private 1 acre <br />-Two large decks with lounge, dining area, Gazebo, BBQ, fire pit  and yoga space<br />-Wifi  & cable TV<br />-25 min from Confederation Bridge<br />-many rivers for kayaking <br />-Conveniently located to many of the area's natural amenities  - A 7 minute drive to N.B.'s largest golf coarse. A 5 min drive to  restaurants, Boutiques, craft beer",Safe quiet peaceful neighbourhood all on 1 acre property. Easy assess to walking/ biking trails and a 5 min walk along a boardwalk to the Beautiful Aboiteau Beach !,https://a0.muscache.com/pictures/miso/Hosting-654299099461357553/original/5b0cdbb8-21b3-4d94-afc5-27d21b8e773b.jpeg,465348403,https://www.airbnb.com/users/show/465348403,Stephen,2022-06-21,"Oshawa, Canada",,,,93%,,https://a0.muscache.com/im/pictures/user/c89f3305-82ba-4465-96a6-6f15cac71d7d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c89f3305-82ba-4465-96a6-6f15cac71d7d.jpg?aki_policy=profile_x_medium,,3,5,"['email', 'phone']",t,t,Neighborhood highlights,Shediac,Westmorland,46.22299,-64.30601,Entire cottage,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""Garden view"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Children\u2019s books and toys"", ""Private backyard \u2013 Not fully fenced"", ""H2O Tropical Infuse  shampoo"", ""Kitchen"", ""Free parking on premises"", ""Self check-in"", ""Hair dryer"", ""Shower gel"", ""Wine glasses"", ""Wifi"", ""Hot water"", ""Portable fans"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Lockbox"", ""Essentials"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Shared beach access \u2013 Beachfront"", ""H2O Tropical Infuse body soap"", ""Blender"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Dining table"", ""Coffee maker: Keurig coffee machine"", ""Bathtub"", ""Whirlpool stainless steel oven"", ""Private entrance"", ""Board games"", ""Smoke alarm"", ""Whirlpool refrigerator"", ""Dishes and silverware"", ""Dishwasher"", ""Iron"", ""Clothing storage: closet and dresser"", ""Hot water kettle"", ""Ceiling fan"", ""Indoor fireplace: electric"", ""Toaster"", ""Fire pit"", ""Beach essentials"", ""AC - split type ductless system"", ""Bed linens"", ""Resort access"", ""Cleaning products"", ""Whirlpool stainless steel electric stove"", ""55 inch HDTV with Netflix, standard cable"", ""Books and reading material"", ""Heating"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Coffee"", ""Microwave"", ""H2O Tropical Infuse  conditioner"", ""BBQ grill"", ""First aid kit"", ""Rice maker""]",$325.00,3,365,3,3,1125,1125,3.0,1125.0,,t,0,0,0,162,2024-12-29,11,3,0,2022-07-12,2024-08-12,5.0,5.0,4.91,5.0,5.0,5.0,4.73,,f,2,2,0,0,0.37
655102373100952247,https://www.airbnb.com/rooms/655102373100952247,20241229042402,2024-12-29,city scrape,Cheerful 3 Bedroom Cottage with Views of the Caves,"Take it easy and experience all of what St Martins has to offer with beautiful views of the Bay of Fundy and the famous St Martins Sea Caves. This 3 Bedroom cottage features a full eat in kitchen, a spacious living room with plenty of room to entertain and a large covered porch with beautiful views of the bay. You have to stay here and experience this  unique and tranquil getaway.",,https://a0.muscache.com/pictures/hosting/Hosting-655102373100952247/original/565a6275-7a08-4e2c-93d4-52f780bb9d6b.jpeg,216456170,https://www.airbnb.com/users/show/216456170,Kevin,2018-09-20,"London, Canada","Whether selling large investment properties, single family homes or renting out a space of my own your satisfaction is  always my top priority.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/023223b8-d7b4-48c5-8b13-53d8bf500d15.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/023223b8-d7b4-48c5-8b13-53d8bf500d15.jpg?aki_policy=profile_x_medium,White Oaks,6,6,"['email', 'phone']",t,t,,Saint Martins,Saint John,45.3391,-65.55507,Entire cottage,Entire home/apt,8,1.0,1 bath,3.0,4.0,"[""Cooking basics"", ""Free parking on premises"", ""Kitchen"", ""Self check-in"", ""Bay view"", ""Hair dryer"", ""Coffee maker"", ""Shower gel"", ""Conditioner"", ""Wine glasses"", ""Wifi"", ""Hot water"", ""Backyard"", ""Shampoo"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Essentials"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Washer"", ""Freezer"", ""Dishwasher"", ""Smoke alarm"", ""Dishes and silverware"", ""Oven"", ""Iron"", ""Clothing storage"", ""Hot water kettle"", ""Toaster"", ""Fire pit"", ""AC - split type ductless system"", ""Bed linens"", ""Cleaning products"", ""Heating"", ""Coffee"", ""TV"", ""Microwave"", ""Refrigerator"", ""BBQ grill"", ""Keypad"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Stove"", ""Baking sheet""]",$228.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,231,2024-12-29,61,16,0,2022-06-28,2024-10-15,4.95,4.97,4.95,4.97,4.93,4.97,4.95,,t,5,5,0,0,2.0
655166597135026891,https://www.airbnb.com/rooms/655166597135026891,20241229042402,2024-12-29,city scrape,Beautiful 2 bedroom cottage with water view,"This beautiful cottage overlooking Shediac Island is a must see.  The kitchen is fully equipped.  The master bedroom has a queen size bed and the guess bedroom has two twin beds. The bathroom includes towels/face cloths and beach towels. Enjoy our complementary coffee in the cozy gazebo, or cool off in the outdoor shower. <br /><br />Our house rules: primary renter must be 25 or older, no smoking, no parties or events.<br /><br />Pets are allowed but on discretion.  <br /><br />There is parking for 2 cars.","Quiet, private area",https://a0.muscache.com/pictures/miso/Hosting-655166597135026891/original/c6f4856e-5c51-4873-89d8-240b6b17f593.jpeg,465607994,https://www.airbnb.com/users/show/465607994,Serge,2022-06-22,"Shediac Bridge, Canada",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/c1499290-6be1-4af0-8fcb-bead6bf8c123.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c1499290-6be1-4af0-8fcb-bead6bf8c123.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,Neighborhood highlights,Shediac,Westmorland,46.27077,-64.56377,Entire cottage,Entire home/apt,4,1.0,1 bath,2.0,4.0,"[""Outdoor shower"", ""Dishwasher"", ""Smoke alarm"", ""Heating - split type ductless system"", ""Kitchen"", ""Free dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""Coffee maker"", ""TV"", ""Air conditioning"", ""BBQ grill"", ""First aid kit"", ""Wifi"", ""Hot water"", ""Washer"", ""Hangers""]",$230.00,5,365,5,5,1125,1125,5.0,1125.0,,t,0,0,0,228,2024-12-29,16,5,0,2022-06-25,2024-08-18,4.88,4.88,5.0,4.88,4.94,4.81,4.81,,t,1,1,0,0,0.52
655932893375054093,https://www.airbnb.com/rooms/655932893375054093,20241229042402,2024-12-29,city scrape,Home away from Home - 2 bdrm side suite in Cocagne,"Charming 2 bedroom coastal home for travellers looking for a quiet escape!<br /><br />Recharge, relax and enjoy this bright, cozy and well-equipped suite located in Kent county. Amazing views from the main living and dining room, as well as backyard forest views from the master bedroom. <br /><br />Take a drive along the coast for stunning views of the ocean and experience sunrise/sunset. Complete with full kitchen, 2 furnished bedrooms, 3 piece bathroom, washer/dryer, chrome cast and separate backyard patio!",,https://a0.muscache.com/pictures/miso/Hosting-655932893375054093/original/65facebf-a242-41a2-a2ed-0cc296a40338.jpeg,464914703,https://www.airbnb.com/users/show/464914703,Jay And Shaq,2022-06-18,,,,,100%,f,https://a0.muscache.com/im/pictures/user/8acd6e2a-de05-4ecf-bf43-332b18fed76e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8acd6e2a-de05-4ecf-bf43-332b18fed76e.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Dundas,Kent,46.38508,-64.61811,Entire guest suite,Entire home/apt,5,1.0,1 bath,2.0,4.0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Private backyard \u2013 Not fully fenced"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Shared beach access"", ""Patio or balcony"", ""Lake view"", ""Conditioner"", ""Shower gel"", ""Wifi"", ""Hot water"", ""Wine glasses"", ""Shampoo"", ""Single level home"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Lockbox"", ""Essentials"", ""Central heating"", ""Dining table"", ""Central air conditioning"", ""Bathtub"", ""HDTV with Chromecast"", ""Freezer"", ""Private entrance"", ""Smoke alarm"", ""Dishes and silverware"", ""Oven"", ""Iron"", ""Clothing storage: closet and dresser"", ""Hot water kettle"", ""Ceiling fan"", ""Toaster"", ""Pets allowed"", ""Bed linens"", ""Cleaning products"", ""Waterfront"", ""Fire extinguisher"", ""Microwave"", ""Refrigerator"", ""First aid kit"", ""Carbon monoxide alarm"", ""Free driveway parking on premises \u2013 2 spaces"", ""Stove"", ""Baking sheet""]",$230.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,242,2024-12-29,23,7,0,2022-07-09,2024-08-18,4.96,4.96,5.0,5.0,5.0,4.87,4.83,,t,1,1,0,0,0.76
657021296948796307,https://www.airbnb.com/rooms/657021296948796307,20241229042402,2024-12-29,city scrape,"Waterfront cottage on beautiful Grand Lake,NB","Welcome to your Getaway on Grand Lake !<br /><br /><br />Two bedrooms with queen beds and a smaller room with two twin beds( laundry located in this room) and a pullout couch sleeps eight comfortably . <br /><br />Relax and recharge on our Sandy beach, take a dip in the lake just meters away from our cottage or go for a kayak (2 provided)<br /><br />Enjoy your evenings sitting by the fire.","Hunters One Stop is close by( approx 5 min) where you can buy groceries, alcohol, gas, etc<br /><br />Berties pizza is a popular seasonal spot to grab an amazing wood fired pizza <br /><br />Scotchtown market is a seasonal<br />Produce stand  nearby with fresh veggies and homemade foods.<br /><br /><br />Douglas Harbour Marina is also near<br /><br /><br />**Tick season is year round so please be mindful of that when you are outside and check yourself and your pups**",https://a0.muscache.com/pictures/miso/Hosting-657021296948796307/original/20ad02c1-2426-4b0b-8a25-7a0e9cc583ba.jpeg,82364553,https://www.airbnb.com/users/show/82364553,Marie,2016-07-07,"New Market, Canada","My husband and I own our own business and we enjoy our time travelling and spending time with our family and friends. We enjoy the outdoors whether it’s snowmobiling, wheeling or having friends over to bbq . ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/a0571ec2-9891-4a84-941d-b634b8b4d695.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a0571ec2-9891-4a84-941d-b634b8b4d695.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,Neighborhood highlights,Canning,Queens,45.88335,-66.1631,Entire cottage,Entire home/apt,8,1.0,1 bath,3.0,4.0,"[""Cooking basics"", ""Free washer \u2013 In unit"", ""Private backyard \u2013 Not fully fenced"", ""Heating - split type ductless system"", ""Kitchen"", ""Free parking on premises"", ""Self check-in"", ""Hair dryer"", ""Indoor fireplace: gas"", ""Body soap"", ""Record player"", ""Single level home"", ""Lake view"", ""Conditioner"", ""Shower gel"", ""Wifi"", ""Hot water"", ""Wine glasses"", ""Shampoo"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Essentials"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Kayak"", ""Beach view"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Private entrance"", ""Board games"", ""Smoke alarm"", ""Dishes and silverware"", ""Oven"", ""Clothing storage: closet and dresser"", ""Fire pit"", ""Hot water kettle"", ""Toaster"", ""Coffee maker: drip coffee maker, french press"", ""Beach essentials"", ""Pets allowed"", ""AC - split type ductless system"", ""Bed linens"", ""Lake access"", ""Cleaning products"", ""Children\u2019s dinnerware"", ""Waterfront"", ""Books and reading material"", ""Private beach access \u2013 Beachfront"", ""Fire extinguisher"", ""Coffee"", ""TV"", ""Microwave"", ""Refrigerator"", ""BBQ grill"", ""Keypad"", ""First aid kit"", ""Carbon monoxide alarm"", ""Stove"", ""Laundromat nearby"", ""Baking sheet""]",$260.00,2,730,2,7,4,730,2.7,676.0,,t,0,0,0,207,2024-12-29,34,15,0,2022-10-01,2024-09-30,4.88,4.85,4.76,5.0,4.97,4.85,4.88,,f,2,2,0,0,1.24
657052334958960450,https://www.airbnb.com/rooms/657052334958960450,20241229042402,2024-12-29,city scrape,Charming 3 bedroom home.,"Forget your worries in this spacious and serene space. Perfect for a group of families, a group of friends, or a large family. This charming home is a short walk to the local rocky beach that features breathtaking sandbars during low tide.","A quiet, oceanfront, family friendly cottage neighborhood.",https://a0.muscache.com/pictures/miso/Hosting-657052334958960450/original/81827c2b-8f58-4f1b-a4f3-dbe335276d7d.jpeg,77608446,https://www.airbnb.com/users/show/77608446,M Fernande R,2016-06-13,,,,,,f,https://a0.muscache.com/im/pictures/user/410b5a5e-4a4c-4050-99c4-ce802a1d6dec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/410b5a5e-4a4c-4050-99c4-ce802a1d6dec.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Shediac,Westmorland,46.23082021088875,-64.40634313970804,Entire home,Entire home/apt,8,2.0,2 baths,3.0,5.0,"[""Cooking basics"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Ethernet connection"", ""Heating - split type ductless system"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Indoor fireplace: gas"", ""Body soap"", ""Electric stove"", ""Air conditioning"", ""Single level home"", ""Shower gel"", ""Conditioner"", ""Wine glasses"", ""Wifi"", ""Hot water"", ""Shampoo"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Essentials"", ""Drying rack for clothing"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Shared beach access \u2013 Beachfront"", ""Blender"", ""Private backyard"", ""Extra pillows and blankets"", ""Dining table"", ""Outdoor dining area"", ""Bathtub"", ""Washer"", ""Freezer"", ""Board games"", ""Smoke alarm"", ""Dishwasher"", ""Dishes and silverware"", ""Clothing storage: dresser"", ""Oven"", ""Iron"", ""Fire pit"", ""Hot water kettle"", ""Toaster"", ""Beach essentials"", ""Bed linens"", ""Cleaning products"", ""Children\u2019s dinnerware"", ""Books and reading material"", ""Fire extinguisher"", ""Coffee"", ""Microwave"", ""Refrigerator"", ""BBQ grill"", ""Keypad"", ""First aid kit"", ""Carbon monoxide alarm"", ""Bread maker"", ""Coffee maker: drip coffee maker"", ""50 inch HDTV with Netflix"", ""Bluetooth sound system""]",$250.00,2,120,1,6,120,120,2.0,120.0,,t,0,0,0,117,2024-12-29,21,7,0,2022-08-13,2024-09-15,4.95,4.95,4.95,4.95,5.0,4.81,4.81,,f,1,1,0,0,0.72
658490825242686320,https://www.airbnb.com/rooms/658490825242686320,20241229042402,2024-12-29,city scrape,Forest Fawn Chalet - Bike • Hike • Explore,"Relax • Unwind • Explore - This Chalet on the mountain side gives you all the peace and grounding you need after a full days adventure. Located just outside of Sussex NB, near Poley Mountain, Parlee Brooke Amphitheater and Sussex Bluff.<br />**Please note, the driveway is quite steep and winter vehicle is a must!",Important: Steep driveway must have AWD/4x4 cars not suitable!!,https://a0.muscache.com/pictures/miso/Hosting-658490825242686320/original/a28891d4-0ddf-4614-af33-82e1fcf77f39.jpeg,120116383,https://www.airbnb.com/users/show/120116383,Kara,2017-03-10,,,within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/4ae3c805-e36d-4b6e-9a7a-ef912f9d3673.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4ae3c805-e36d-4b6e-9a7a-ef912f9d3673.jpg?aki_policy=profile_x_medium,,16,29,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Waterford,Kings,45.675663686963794,-65.4024300227539,Entire chalet,Entire home/apt,8,2.0,2 baths,2.0,4.0,"[""Private hot tub"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Kitchen"", ""Private backyard \u2013 Not fully fenced"", ""Free parking on premises"", ""Self check-in"", ""Hair dryer"", ""Body soap"", ""Smart lock"", ""Conditioner"", ""Coffee maker: Nespresso"", ""Wifi"", ""Hot water"", ""Wine glasses"", ""Shampoo"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Mountain view"", ""Essentials"", ""Stainless steel electric stove"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Indoor fireplace: wood-burning"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Dining table"", ""Freezer"", ""Board games"", ""Smoke alarm"", ""Dishwasher"", ""Dishes and silverware"", ""Oven"", ""50 inch HDTV with Amazon Prime Video, Chromecast, Netflix"", ""Iron"", ""Fire pit"", ""Hot water kettle"", ""Toaster"", ""Pets allowed"", ""Bed linens"", ""Cleaning products"", ""Heating"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Coffee"", ""Microwave"", ""Refrigerator"", ""BBQ grill"", ""First aid kit"", ""Free washer \u2013 In building"", ""Clothing storage: closet""]",$252.00,1,365,1,2,1125,1125,1.4,1125.0,,t,13,28,54,67,2024-12-29,201,87,3,2022-09-04,2024-12-15,4.88,4.9,4.86,4.89,4.91,4.88,4.72,,t,16,16,0,0,7.11
662495929082916952,https://www.airbnb.com/rooms/662495929082916952,20241229042402,2024-12-29,city scrape,Periwinkle Cottage,"Escape to our serene waterfront cottage in Bayside, NB, nestled between Saint Andrews by-the-Sea and St. Stephen. Enjoy stunning views, a private dock, and direct shoreline access to tidal waters. Perfect for nature lovers and those seeking peace, our well-appointed cottage offers all modern amenities for a comfortable stay. Relax with a meal on the deck, lounge with a view, or cozy-up by the campfire after a day of exploring. Experience the perfect blend of comfort and natural beauty.",,https://a0.muscache.com/pictures/miso/Hosting-662495929082916952/original/7a62e8db-65e2-482f-8ade-7ecb5c12ead1.jpeg,467329436,https://www.airbnb.com/users/show/467329436,Colin,2022-07-02,"Fredericton, Canada",,within an hour,100%,89%,f,https://a0.muscache.com/im/pictures/user/User/original/727f25a4-c3aa-474e-ab19-f88da0c5f7d6.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/727f25a4-c3aa-474e-ab19-f88da0c5f7d6.jpeg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Saint Croix,Charlotte,45.1746601,-67.1425364,Entire cottage,Entire home/apt,7,2.0,2 baths,3.0,4.0,"[""Cooking basics"", ""Self check-in"", ""Heating - split type ductless system"", ""Kitchen"", ""Free dryer"", ""Hair dryer"", ""Record player"", ""Free washer"", ""Wine glasses"", ""Wifi"", ""Hot water"", ""Portable fans"", ""Hangers"", ""LG  stainless steel single oven"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Kayak"", ""Private backyard"", ""Dining table"", ""Outdoor dining area"", ""Free driveway parking on premises"", ""Bathtub"", ""Dishwasher"", ""Smoke alarm"", ""Dishes and silverware"", ""Clothing storage: closet and dresser"", ""Fire pit"", ""Hot water kettle"", ""HDTV with Chromecast, Fire TV"", ""Ceiling fan"", ""Toaster"", ""LG  refrigerator"", ""LG stainless steel electric stove"", ""AC - split type ductless system"", ""Bed linens"", ""Cleaning products"", ""Waterfront"", ""Fire extinguisher"", ""Microwave"", ""BBQ grill"", ""Keypad"", ""First aid kit"", ""Coffee maker: drip coffee maker"", ""Baking sheet""]",$220.00,2,14,2,2,14,14,2.0,14.0,,t,27,57,87,281,2024-12-29,1,1,0,2024-09-09,2024-09-09,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.27
663582535856751438,https://www.airbnb.com/rooms/663582535856751438,20241229042402,2024-12-29,city scrape,Historic Edwardian Carriage House Ample Parking,"The Gardeners Cottage in Saint Andrews New Brunswick is a place that's both historic and one of a kind.  Listed in the Canadian registry of historical places and designed by the prominent Maxwell Brothers Architects for the Ogilvie wheat baron F.W. Thompson. Part of the carriage house and stables building on the estate, the gardeners cottage was the home to the groomsmen and gardeners. In the shadow of the Algonquin Hotel close to Katy's Cove and walk-able to downtown Saint Andrews by the Sea.","In the shadow of the mighty Algonquin Hotel The Gardeners Cottage is steps from the town tennis courts and a short walk to Katy's Cove! A very walk-able neighborhood with full time residents nearby. The popular Antique store Macklem House is very close, stop in to pick up a vintage souvenir. Historic Water Street is a quick jaunt down to the shore.  If you need your morning coffee fix Tim Hortons is just a couple of blocks away.",https://a0.muscache.com/pictures/miso/Hosting-663582535856751438/original/db7d02a0-5954-41e9-b206-400d62191a67.jpeg,467577304,https://www.airbnb.com/users/show/467577304,Rob And Thor,2022-07-04,"St. Andrews, Canada",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/4c807f0e-1a24-4d86-8ff0-012c02161114.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4c807f0e-1a24-4d86-8ff0-012c02161114.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,Neighborhood highlights,Saint Andrews,Charlotte,45.08185,-67.0593,Entire place,Entire home/apt,8,1.0,1 bath,4.0,5.0,"[""Cooking basics"", ""Free parking on premises"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""43 inch HDTV with Roku, standard cable"", ""Body soap"", ""Electric stove"", ""Air conditioning"", ""Shared beach access"", ""Shower gel"", ""Conditioner"", ""Wine glasses"", ""Wifi"", ""Hot water"", ""Shampoo"", ""Portable fans"", ""Hangers"", ""Lockbox"", ""Essentials"", ""Drying rack for clothing"", ""Barbecue utensils"", ""Private patio or balcony"", ""Outdoor furniture"", ""Luggage dropoff allowed"", ""Blender"", ""Dining table"", ""Coffee maker: Keurig coffee machine"", ""Bathtub"", ""Washer"", ""Freezer"", ""Private entrance"", ""Board games"", ""Smoke alarm"", ""Dishwasher"", ""Dishes and silverware"", ""Oven"", ""Free dryer \u2013 In building"", ""Shared backyard \u2013 Not fully fenced"", ""Iron"", ""Clothing storage"", ""Hot water kettle"", ""Toaster"", ""Pets allowed"", ""Radiant heating"", ""Bed linens"", ""Cleaning products"", ""Books and reading material"", ""Exterior security cameras on property"", ""Fire extinguisher"", ""Coffee"", ""Microwave"", ""Refrigerator"", ""BBQ grill"", ""First aid kit"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Baking sheet""]",$400.00,3,21,1,3,1125,1125,3.0,1125.0,,t,30,60,90,322,2024-12-29,18,8,0,2022-07-19,2024-10-14,4.94,5.0,5.0,4.94,4.83,5.0,4.83,,t,1,1,0,0,0.6
